駅コード,都道府県,沿線名,駅名
"2141470","山形県","奥羽本線","浪岡"
"2141475","山形県","奥羽本線","大釈迦"
"2141480","山形県","奥羽本線","鶴ヶ坂"
"2141485","山形県","奥羽本線","津軽新城"
"2141488","山形県","奥羽本線","新青森"
"2141490","山形県","奥羽本線","青森"
"2142010","山形県","米坂線","米沢"
"2142020","山形県","米坂線","南米沢"
"2142030","山形県","米坂線","西米沢"
"2142040","山形県","米坂線","成島"
"2142050","山形県","米坂線","中郡"
"2142060","山形県","米坂線","羽前小松"
"2142070","山形県","米坂線","犬川"
"2142080","山形県","米坂線","今泉"
"2142090","山形県","米坂線","萩生"
"2142100","山形県","米坂線","羽前椿"
"2142110","山形県","米坂線","手ノ子"
"2142120","山形県","米坂線","羽前沼沢"
"2142130","山形県","米坂線","伊佐領"
"2142140","山形県","米坂線","羽前松岡"
"2142150","山形県","米坂線","小国"
"2142170","山形県","米坂線","越後金丸"
"2142180","山形県","米坂線","越後片貝"
"2142190","山形県","米坂線","越後下関"
"2142200","山形県","米坂線","越後大島"
"2142220","山形県","米坂線","坂町"
"2143010","山形県","山鉄フラワー長井線","赤湯"
"2143015","山形県","山鉄フラワー長井線","南陽市役所"
"2143020","山形県","山鉄フラワー長井線","宮内"
"2143030","山形県","山鉄フラワー長井線","おりはた"
"2143040","山形県","山鉄フラワー長井線","梨郷"
"2143050","山形県","山鉄フラワー長井線","西大塚"
"2143060","山形県","山鉄フラワー長井線","今泉"
"2143070","山形県","山鉄フラワー長井線","時庭"
"2143080","山形県","山鉄フラワー長井線","南長井"
"2143090","山形県","山鉄フラワー長井線","長井"
"2143095","山形県","山鉄フラワー長井線","あやめ公園"
"2143100","山形県","山鉄フラワー長井線","羽前成田"
"2143105","山形県","山鉄フラワー長井線","白兎"
"2143110","山形県","山鉄フラワー長井線","蚕桑"
"2143120","山形県","山鉄フラワー長井線","鮎貝"
"10000080","山形県","山鉄フラワー長井線","四季の郷"
"2143130","山形県","山鉄フラワー長井線","荒砥"
"2144010","山形県","左沢線","山形"
"2144020","山形県","左沢線","北山形"
"2144030","山形県","左沢線","東金井"
"2144040","山形県","左沢線","羽前山辺"
"2144050","山形県","左沢線","羽前金沢"
"2144060","山形県","左沢線","羽前長崎"
"2144070","山形県","左沢線","南寒河江"
"2144080","山形県","左沢線","寒河江"
"2144090","山形県","左沢線","西寒河江"
"2144100","山形県","左沢線","羽前高松"
"2144110","山形県","左沢線","柴橋"
"2144120","山形県","左沢線","左沢"
"2149010","山形県","羽越本線","新津"
"2149020","山形県","羽越本線","京ヶ瀬"
"2149030","山形県","羽越本線","水原"
"2149040","山形県","羽越本線","神山"
"2149050","山形県","羽越本線","月岡"
"2149060","山形県","羽越本線","中浦"
"2149070","山形県","羽越本線","新発田"
"2149080","山形県","羽越本線","加治"
"2149090","山形県","羽越本線","金塚"
"2149100","山形県","羽越本線","中条"
"2149110","山形県","羽越本線","平木田"
"2149120","山形県","羽越本線","坂町"
"2149130","山形県","羽越本線","平林"
"2149140","山形県","羽越本線","岩船町"
"2149150","山形県","羽越本線","村上"
"2149160","山形県","羽越本線","間島"
"2149170","山形県","羽越本線","越後早川"
"2149180","山形県","羽越本線","桑川"
"2149190","山形県","羽越本線","今川"
"2149200","山形県","羽越本線","越後寒川"
"2149210","山形県","羽越本線","勝木"
"2149220","山形県","羽越本線","府屋"
"2149230","山形県","羽越本線","鼠ヶ関"
"2149240","山形県","羽越本線","小岩川"
"2149250","山形県","羽越本線","あつみ温泉"
"2149260","山形県","羽越本線","五十川"
"2149270","山形県","羽越本線","小波渡"
"2149280","山形県","羽越本線","三瀬"
"2149290","山形県","羽越本線","羽前水沢"
"2149300","山形県","羽越本線","羽前大山"
"2149310","山形県","羽越本線","鶴岡"
"2149320","山形県","羽越本線","藤島"
"2149330","山形県","羽越本線","西袋"
"2149340","山形県","羽越本線","余目"
"2149350","山形県","羽越本線","北余目"
"2149360","山形県","羽越本線","砂越"
"2149370","山形県","羽越本線","東酒田"
"2149380","山形県","羽越本線","酒田"
"2149390","山形県","羽越本線","本楯"
"2149400","山形県","羽越本線","南鳥海"
"2149410","山形県","羽越本線","遊佐"
"2149420","山形県","羽越本線","吹浦"
"2149425","山形県","羽越本線","女鹿"
"2149430","山形県","羽越本線","小砂川"
"2149440","山形県","羽越本線","上浜"
"2149450","山形県","羽越本線","象潟"
"2149460","山形県","羽越本線","金浦"
"2149470","山形県","羽越本線","仁賀保"
"2149480","山形県","羽越本線","西目"
"2149490","山形県","羽越本線","羽後本荘"
"2149500","山形県","羽越本線","羽後岩谷"
"2149505","山形県","羽越本線","折渡"
"2149510","山形県","羽越本線","羽後亀田"
"2149515","山形県","羽越本線","岩城みなと"
"2149520","山形県","羽越本線","道川"
